timestamp,pos_error_x,pos_error_y,pos_error_z,orient_error_x,orient_error_y,orient_error_z
1771606143.388202,-0.881194,1.411872,-0.210350,-0.062127,0.004843,0.276644
1771606143.398477,-0.881194,1.411872,-0.210350,-0.062111,0.004836,0.276776
1771606143.408800,-0.879801,1.409142,-0.201914,-0.061542,0.004792,0.276670
1771606143.419117,-0.877337,1.404603,-0.208560,-0.060896,0.004909,0.276346
1771606143.429341,-0.877337,1.404603,-0.208560,-0.060873,0.004901,0.276475
1771606143.439613,-0.875889,1.401897,-0.206749,-0.060465,0.004844,0.276326
1771606143.449860,-0.874510,1.398826,-0.203017,-0.059968,0.004829,0.276209
1771606143.460070,-0.874510,1.398826,-0.203017,-0.059812,0.004803,0.276344
1771606143.470335,-0.874510,1.398826,-0.203017,-0.059664,0.004777,0.276472
1771606143.480604,-0.873198,1.395884,-0.207354,-0.059371,0.004734,0.276386
1771606143.490825,-0.870889,1.390828,-0.207903,-0.058883,0.004640,0.276252
1771606143.501138,-0.870889,1.390828,-0.207903,-0.058924,0.004641,0.276387
1771606143.511502,-0.869286,1.387355,-0.207211,-0.058576,0.004619,0.276392
1771606143.521736,-0.867895,1.384306,-0.202673,-0.058145,0.004535,0.276452
1771606143.531951,-0.867895,1.384306,-0.202673,-0.058054,0.004517,0.276599
1771606143.542256,-0.866522,1.381289,-0.198299,-0.057527,0.004439,0.276665
1771606143.552521,-0.866522,1.381289,-0.198299,-0.057328,0.004406,0.276815
1771606143.562995,-0.866522,1.381289,-0.198299,-0.057140,0.004374,0.276958
1771606143.573267,-0.865122,1.378196,-0.198575,-0.056660,0.004318,0.277020
1771606143.583630,-0.865122,1.378196,-0.198575,-0.056511,0.004292,0.277161
1771606143.593972,-0.861753,1.371098,-0.199237,-0.055627,0.004155,0.277192
1771606143.604425,-0.860325,1.368078,-0.189809,-0.054921,0.004063,0.277325
1771606143.614644,-0.860325,1.368078,-0.189809,-0.054570,0.004008,0.277491
1771606143.624931,-0.858775,1.364810,-0.200592,-0.054229,0.003943,0.277586
1771606143.635283,-0.857297,1.361702,-0.202972,-0.054046,0.003863,0.277666
1771606143.645535,-0.857297,1.361702,-0.202972,-0.054148,0.003872,0.277816
1771606143.656007,-0.857297,1.361702,-0.202972,-0.054244,0.003880,0.277958
1771606143.666251,-0.855844,1.358657,-0.197085,-0.053867,0.003778,0.277955
1771606143.676515,-0.853362,1.353615,-0.202187,-0.053501,0.003704,0.277825
1771606143.686776,-0.853362,1.353615,-0.202187,-0.053604,0.003712,0.277974
1771606143.697149,-0.853362,1.353615,-0.202187,-0.053701,0.003720,0.278116
1771606143.707473,-0.851888,1.350629,-0.189210,-0.053179,0.003571,0.278104
1771606143.717744,-0.849283,1.345382,-0.197600,-0.052820,0.003397,0.278071
1771606143.728059,-0.849283,1.345382,-0.197600,-0.052819,0.003391,0.278223
1771606143.738373,-0.847526,1.341859,-0.197738,-0.052620,0.003277,0.278221
1771606143.748600,-0.847526,1.341859,-0.197738,-0.052639,0.003273,0.278369
1771606143.758923,-0.846449,1.339503,-0.185628,-0.052097,0.003103,0.278443
1771606143.769193,-0.846449,1.339503,-0.185628,-0.051755,0.003049,0.278601
1771606143.779505,-0.844719,1.335758,-0.193351,-0.051434,0.002832,0.278616
1771606143.789775,-0.843684,1.333515,-0.200577,-0.051503,0.002708,0.278708
1771606143.800098,-0.843684,1.333515,-0.200577,-0.051679,0.002727,0.278849
1771606143.810388,-0.842659,1.331290,-0.197705,-0.051669,0.002599,0.278966
1771606143.820701,-0.841511,1.328787,-0.185690,-0.051252,0.002411,0.279107
1771606143.830940,-0.841511,1.328787,-0.185690,-0.050970,0.002365,0.279266
1771606143.841247,-0.840463,1.326507,-0.195793,-0.050951,0.002245,0.279408
1771606143.851605,-0.840463,1.326507,-0.195793,-0.051017,0.002248,0.279548
1771606143.862050,-0.839430,1.324238,-0.189132,-0.050780,0.002061,0.279685
1771606143.872286,-0.839430,1.324238,-0.189132,-0.050644,0.002036,0.279830
1771606143.882732,-0.837601,1.320236,-0.191650,-0.050465,0.001840,0.279918
1771606143.893075,-0.836366,1.317527,-0.189057,-0.050280,0.001652,0.279957
1771606143.903624,-0.836366,1.317527,-0.189057,-0.050184,0.001633,0.280109
1771606143.913909,-0.836366,1.317527,-0.189057,-0.050094,0.001614,0.280255
1771606143.924266,-0.836366,1.317527,-0.189057,-0.050007,0.001597,0.280392
1771606143.934509,-0.835449,1.313881,-0.190326,-0.049899,0.001417,0.280442
1771606143.944752,-0.832920,1.302088,-0.194166,-0.050007,0.001081,0.280440
1771606143.955226,-0.832920,1.302088,-0.194166,-0.050150,0.001090,0.280710
1771606143.965502,-0.831800,1.296840,-0.180169,-0.049868,0.000894,0.280776
1771606143.975741,-0.831800,1.296840,-0.180169,-0.049581,0.000841,0.281094
1771606143.985993,-0.830607,1.291254,-0.185399,-0.049482,0.000630,0.281090
1771606143.996244,-0.829532,1.286184,-0.177164,-0.049194,0.000399,0.281127
1771606144.006502,-0.829532,1.286184,-0.177164,-0.048884,0.000340,0.281517
1771606144.016739,-0.829532,1.286184,-0.177164,-0.048590,0.000284,0.281886
1771606144.027068,-0.828367,1.280578,-0.186769,-0.048702,0.000122,0.281965
1771606144.037331,-0.826588,1.272264,-0.182859,-0.048790,-0.000162,0.281922
1771606144.047565,-0.825515,1.267258,-0.183233,-0.048908,-0.000297,0.282125
1771606144.057850,-0.825515,1.267258,-0.183233,-0.048908,-0.000316,0.282618
1771606144.068150,-0.824562,1.262856,-0.193481,-0.049411,-0.000391,0.282884
1771606144.078374,-0.824562,1.262856,-0.193481,-0.049756,-0.000361,0.283365
1771606144.088692,-0.823101,1.256090,-0.175265,-0.049684,-0.000550,0.283523
1771606144.099213,-0.823101,1.256090,-0.175265,-0.049438,-0.000606,0.284057
1771606144.109935,-0.823101,1.256090,-0.175265,-0.049205,-0.000659,0.284565
1771606144.120638,-0.823101,1.256090,-0.175265,-0.048984,-0.000710,0.285047
1771606144.131112,-0.821991,1.250989,-0.179724,-0.049113,-0.000901,0.284845
1771606144.141439,-0.821991,1.250989,-0.179724,-0.049077,-0.000925,0.285332
1771606144.151819,-0.818816,1.239885,-0.180316,-0.049605,-0.001442,0.283171
1771606144.162089,-0.817698,1.235982,-0.177884,-0.049804,-0.001634,0.282960
1771606144.172402,-0.817698,1.235982,-0.177884,-0.049773,-0.001661,0.283519
1771606144.182744,-0.817698,1.235982,-0.177884,-0.049743,-0.001686,0.284049
1771606144.193074,-0.816646,1.232239,-0.179191,-0.049999,-0.001795,0.283874
1771606144.203309,-0.814885,1.226202,-0.175045,-0.050316,-0.002026,0.283176
1771606144.214638,-0.814885,1.226202,-0.175045,-0.050236,-0.002059,0.283728
1771606144.225762,-0.813806,1.222499,-0.172559,-0.050325,-0.002250,0.283543
1771606144.236075,-0.813806,1.222499,-0.172559,-0.050186,-0.002291,0.284081
1771606144.246703,-0.812602,1.218335,-0.175437,-0.050451,-0.002450,0.283800
1771606144.257208,-0.812602,1.218335,-0.175437,-0.050438,-0.002472,0.284322
1771606144.267474,-0.811362,1.214036,-0.176977,-0.050756,-0.002639,0.283976
1771606144.277771,-0.811362,1.214036,-0.176977,-0.050814,-0.002651,0.284488
1771606144.288145,-0.809410,1.207207,-0.174088,-0.051134,-0.002846,0.283857
1771606144.298494,-0.808193,1.203012,-0.171960,-0.051270,-0.003020,0.283095
1771606144.308718,-0.808193,1.203012,-0.171960,-0.051203,-0.003051,0.283648
1771606144.318964,-0.807001,1.198940,-0.172735,-0.051391,-0.003233,0.282566
1771606144.329376,-0.805957,1.195067,-0.172655,-0.051578,-0.003427,0.281418
1771606144.339616,-0.805957,1.195067,-0.172655,-0.051575,-0.003448,0.281971
